fdc_id,data_type,description,food_category_id,publication_date
339840,survey_fndds_food,"Cookie, almond",,4/1/2019
339913,survey_fndds_food,"Cookie, animal",,4/1/2019
339914,survey_fndds_food,"Cookie, animal, with frosting or icing",,4/1/2019
339841,survey_fndds_food,"Cookie, applesauce",,4/1/2019
340172,survey_fndds_food,"Cookie, baby food",,4/1/2019
339849,survey_fndds_food,"Cookie, bar, with chocolate",,4/1/2019
339838,survey_fndds_food,"Cookie, batter or dough, raw",,4/1/2019
339842,survey_fndds_food,"Cookie, biscotti (Italian sugar cookie)",,4/1/2019
339847,survey_fndds_food,"Cookie, brownie, fat free, NS as to icing",,4/1/2019
339843,survey_fndds_food,"Cookie, brownie, NS as to icing",,4/1/2019
339846,survey_fndds_food,"Cookie, brownie, reduced fat, NS as to icing",,4/1/2019
339845,survey_fndds_food,"Cookie, brownie, with icing or filling",,4/1/2019
339844,survey_fndds_food,"Cookie, brownie, without icing",,4/1/2019
339915,survey_fndds_food,"Cookie, butter or sugar ",,4/1/2019
174079,sr_legacy_food,"Cookie, butter or sugar, with chocolate icing or filling",18,4/1/2019
339923,survey_fndds_food,"Cookie, butter or sugar, with chocolate icing or filling",,4/1/2019
339917,survey_fndds_food,"Cookie, butter or sugar, with fruit and/or nuts",,4/1/2019
339924,survey_fndds_food,"Cookie, butter or sugar, with icing or filling other than chocolate",,4/1/2019
339848,survey_fndds_food,"Cookie, butterscotch, brownie",,4/1/2019
339866,survey_fndds_food,"Cookie, chocolate and vanilla sandwich",,4/1/2019
339850,survey_fndds_food,"Cookie, chocolate chip",,4/1/2019
339853,survey_fndds_food,"Cookie, chocolate chip sandwich",,4/1/2019
339851,survey_fndds_food,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",,4/1/2019
339852,survey_fndds_food,"Cookie, chocolate chip, reduced fat",,4/1/2019
339930,survey_fndds_food,"Cookie, chocolate chip, sugar free",,4/1/2019
339856,survey_fndds_food,"Cookie, chocolate or fudge",,4/1/2019
339857,survey_fndds_food,"Cookie, chocolate or fudge, reduced fat",,4/1/2019
339863,survey_fndds_food,"Cookie, chocolate sandwich",,4/1/2019
339864,survey_fndds_food,"Cookie, chocolate sandwich, reduced fat",,4/1/2019
339867,survey_fndds_food,"Cookie, chocolate wafer",,4/1/2019
339855,survey_fndds_food,"Cookie, chocolate, made with oatmeal and coconut (no-bake)",,4/1/2019
339854,survey_fndds_food,"Cookie, chocolate, made with rice cereal",,4/1/2019
339865,survey_fndds_food,"Cookie, chocolate, sandwich, with extra filling",,4/1/2019
339858,survey_fndds_food,"Cookie, chocolate, with chocolate filling or coating, fat free",,4/1/2019
174080,sr_legacy_food,"Cookie, chocolate, with icing or coating",18,4/1/2019
339861,survey_fndds_food,"Cookie, chocolate, with icing or coating",,4/1/2019
339870,survey_fndds_food,"Cookie, coconut",,4/1/2019
339876,survey_fndds_food,"Cookie, cone shell, ice cream type, wafer or cake",,4/1/2019
339873,survey_fndds_food,"Cookie, fig bar",,4/1/2019
339874,survey_fndds_food,"Cookie, fig bar, fat free",,4/1/2019
339875,survey_fndds_food,"Cookie, fortune",,4/1/2019
340171,survey_fndds_food,"Cookie, fruit, baby food",,4/1/2019
339871,survey_fndds_food,"Cookie, fruit-filled bar",,4/1/2019
339872,survey_fndds_food,"Cookie, fruit-filled bar, fat free",,4/1/2019
339877,survey_fndds_food,"Cookie, gingersnaps",,4/1/2019
339936,survey_fndds_food,"Cookie, gluten free",,4/1/2019
339868,survey_fndds_food,"Cookie, graham cracker with chocolate and marshmallow",,4/1/2019
339878,survey_fndds_food,"Cookie, granola",,4/1/2019
339879,survey_fndds_food,"Cookie, ladyfinger",,4/1/2019
339888,survey_fndds_food,"Cookie, Lebkuchen",,4/1/2019
339880,survey_fndds_food,"Cookie, lemon bar",,4/1/2019
339881,survey_fndds_food,"Cookie, macaroon",,4/1/2019
339885,survey_fndds_food,"Cookie, marshmallow and peanut butter, with oat cereal (no-bake)",,4/1/2019
339860,survey_fndds_food,"Cookie, marshmallow pie, chocolate covered",,4/1/2019
339859,survey_fndds_food,"Cookie, marshmallow, chocolate-covered",,4/1/2019
339882,survey_fndds_food,"Cookie, marshmallow, with coconut",,4/1/2019
339883,survey_fndds_food,"Cookie, marshmallow, with rice cereal (no-bake)",,4/1/2019
339884,survey_fndds_food,"Cookie, marshmallow, with rice cereal and chocolate chips",,4/1/2019
339886,survey_fndds_food,"Cookie, meringue",,4/1/2019
339887,survey_fndds_food,"Cookie, molasses",,4/1/2019
339889,survey_fndds_food,"Cookie, multigrain, high fiber",,4/1/2019
339839,survey_fndds_food,"Cookie, NFS",,4/1/2019
339890,survey_fndds_food,"Cookie, oatmeal",,4/1/2019
339893,survey_fndds_food,"Cookie, oatmeal sandwich, with creme filling",,4/1/2019
339895,survey_fndds_food,"Cookie, oatmeal sandwich, with peanut butter and jelly filling",,4/1/2019
339892,survey_fndds_food,"Cookie, oatmeal, reduced fat, NS as to raisins",,4/1/2019
339931,survey_fndds_food,"Cookie, oatmeal, sugar free",,4/1/2019
339896,survey_fndds_food,"Cookie, oatmeal, with chocolate and peanut butter (no-bake)",,4/1/2019
339894,survey_fndds_food,"Cookie, oatmeal, with chocolate chips",,4/1/2019
339891,survey_fndds_food,"Cookie, oatmeal, with raisins",,4/1/2019
339897,survey_fndds_food,"Cookie, peanut butter",,4/1/2019
339900,survey_fndds_food,"Cookie, peanut butter sandwich",,4/1/2019
339899,survey_fndds_food,"Cookie, peanut butter with rice cereal (no-bake)",,4/1/2019
339935,survey_fndds_food,"Cookie, peanut butter, sugar free",,4/1/2019
339898,survey_fndds_food,"Cookie, peanut butter, with chocolate",,4/1/2019
339902,survey_fndds_food,"Cookie, Pfeffernusse",,4/1/2019
339903,survey_fndds_food,"Cookie, pizzelle (Italian style wafer)",,4/1/2019
339904,survey_fndds_food,"Cookie, pumpkin",,4/1/2019
339905,survey_fndds_food,"Cookie, raisin",,4/1/2019
339906,survey_fndds_food,"Cookie, raisin sandwich, cream-filled",,4/1/2019
340174,survey_fndds_food,"Cookie, rice, baby",,4/1/2019
339929,survey_fndds_food,"Cookie, rugelach",,4/1/2019
339907,survey_fndds_food,"Cookie, rum ball (no-bake)",,4/1/2019
339932,survey_fndds_food,"Cookie, sandwich, sugar free",,4/1/2019
339908,survey_fndds_food,"Cookie, sandwich-type, not chocolate or vanilla",,4/1/2019
339909,survey_fndds_food,"Cookie, shortbread",,4/1/2019
339910,survey_fndds_food,"Cookie, shortbread, reduced fat",,4/1/2019
339911,survey_fndds_food,"Cookie, shortbread, with icing or filling ",,4/1/2019
339933,survey_fndds_food,"Cookie, sugar or plain, sugar free",,4/1/2019
339918,survey_fndds_food,"Cookie, sugar wafer",,4/1/2019
339862,survey_fndds_food,"Cookie, sugar wafer, chocolate-covered",,4/1/2019
339934,survey_fndds_food,"Cookie, sugar wafer, sugar free",,4/1/2019
339925,survey_fndds_food,"Cookie, tea, Japanese",,4/1/2019
340173,survey_fndds_food,"Cookie, teething, baby",,4/1/2019
339919,survey_fndds_food,"Cookie, toffee bar",,4/1/2019
339920,survey_fndds_food,"Cookie, vanilla sandwich",,4/1/2019
339921,survey_fndds_food,"Cookie, vanilla sandwich, extra filling",,4/1/2019
339922,survey_fndds_food,"Cookie, vanilla sandwich, reduced fat",,4/1/2019
339926,survey_fndds_food,"Cookie, vanilla wafer",,4/1/2019
339927,survey_fndds_food,"Cookie, vanilla wafer, reduced fat",,4/1/2019
171835,sr_legacy_food,"Cookie, vanilla with caramel, coconut, and chocolate coating",18,4/1/2019
339928,survey_fndds_food,"Cookie, vanilla with caramel, coconut, and chocolate coating",,4/1/2019
171836,sr_legacy_food,"Cookie, with peanut butter filling, chocolate-coated",18,4/1/2019
339901,survey_fndds_food,"Cookie, with peanut butter filling, chocolate-coated",,4/1/2019
340573,survey_fndds_food,Cookie-Crisp,,4/1/2019
168014,sr_legacy_food,"Cookies, animal crackers (includes arrowroot, tea biscuits)",18,4/1/2019
171837,sr_legacy_food,"Cookies, animal, with frosting or icing",18,4/1/2019
172713,sr_legacy_food,"Cookies, brownies, commercially prepared",18,4/1/2019
171840,sr_legacy_food,"Cookies, brownies, commercially prepared, reduced fat, with added fiber",18,4/1/2019
174948,sr_legacy_food,"Cookies, brownies, dry mix, regular",18,4/1/2019
172731,sr_legacy_food,"Cookies, brownies, dry mix, sugar free",18,4/1/2019
174949,sr_legacy_food,"Cookies, brownies, prepared from recipe",18,4/1/2019
174950,sr_legacy_food,"Cookies, butter, commercially prepared, enriched",18,4/1/2019
172819,sr_legacy_food,"Cookies, butter, commercially prepared, unenriched",18,4/1/2019
174095,sr_legacy_food,"Cookies, chocolate chip sandwich, with creme filling",18,4/1/2019
172716,sr_legacy_food,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",18,4/1/2019
172820,sr_legacy_food,"Cookies, chocolate chip, commercially prepared, regular, higher fat, unenriched",18,4/1/2019
172715,sr_legacy_food,"Cookies, chocolate chip, commercially prepared, regular, lower fat",18,4/1/2019
172717,sr_legacy_food,"Cookies, chocolate chip, commercially prepared, soft-type",18,4/1/2019
172732,sr_legacy_food,"Cookies, chocolate chip, commercially prepared, special dietary",18,4/1/2019
174952,sr_legacy_food,"Cookies, chocolate chip, dry mix",18,4/1/2019
172808,sr_legacy_food,"Cookies, chocolate chip, prepared from recipe, made with butter",18,4/1/2019
174955,sr_legacy_food,"Cookies, chocolate chip, prepared from recipe, made with margarine",18,4/1/2019
174953,sr_legacy_food,"Cookies, chocolate chip, refrigerated dough",18,4/1/2019
174954,sr_legacy_food,"Cookies, chocolate chip, refrigerated dough, baked",18,4/1/2019
171866,sr_legacy_food,"Cookies, chocolate cream covered biscuit sticks",18,4/1/2019
171841,sr_legacy_food,"Cookies, chocolate sandwich, with creme filling, reduced fat",18,4/1/2019
172718,sr_legacy_food,"Cookies, chocolate sandwich, with creme filling, regular",18,4/1/2019
172719,sr_legacy_food,"Cookies, chocolate sandwich, with creme filling, regular, chocolate-coated",18,4/1/2019
172733,sr_legacy_food,"Cookies, chocolate sandwich, with creme filling, special dietary",18,4/1/2019
172720,sr_legacy_food,"Cookies, chocolate sandwich, with extra creme filling",18,4/1/2019
172714,sr_legacy_food,"Cookies, chocolate wafers",18,4/1/2019
174096,sr_legacy_food,"Cookies, chocolate, made with rice cereal",18,4/1/2019
171847,sr_legacy_food,"Cookies, coconut macaroon",18,4/1/2019
172721,sr_legacy_food,"Cookies, fig bars",18,4/1/2019
172722,sr_legacy_food,"Cookies, fortune",18,4/1/2019
174951,sr_legacy_food,"Cookies, fudge, cake-type (includes trolley cakes)",18,4/1/2019
174956,sr_legacy_food,"Cookies, gingersnaps",18,4/1/2019
171857,sr_legacy_food,"Cookies, gluten-free, chocolate sandwich, with creme filling",18,4/1/2019
171858,sr_legacy_food,"Cookies, gluten-free, chocolate wafer",18,4/1/2019
171859,sr_legacy_food,"Cookies, gluten-free, lemon wafer",18,4/1/2019
171860,sr_legacy_food,"Cookies, gluten-free, vanilla sandwich, with creme filling",18,4/1/2019
174958,sr_legacy_food,"Cookies, graham crackers, chocolate-coated",18,4/1/2019
174957,sr_legacy_food,"Cookies, graham crackers, plain or honey (includes cinnamon)",18,4/1/2019
174083,sr_legacy_food,"Cookies, graham crackers, plain or honey, lowfat",18,4/1/2019
174959,sr_legacy_food,"Cookies, ladyfingers, with lemon juice and rind",18,4/1/2019
172821,sr_legacy_food,"Cookies, ladyfingers, without lemon juice and rind",18,4/1/2019
171867,sr_legacy_food,"Cookies, Marie biscuit",18,4/1/2019
172723,sr_legacy_food,"Cookies, marshmallow, chocolate-coated (includes marshmallow pies)",18,4/1/2019
174097,sr_legacy_food,"Cookies, marshmallow, with rice cereal and chocolate chips",18,4/1/2019
172724,sr_legacy_food,"Cookies, molasses",18,4/1/2019
171842,sr_legacy_food,"Cookies, oatmeal sandwich, with creme filling",18,4/1/2019
172725,sr_legacy_food,"Cookies, oatmeal, commercially prepared, regular",18,4/1/2019
172726,sr_legacy_food,"Cookies, oatmeal, commercially prepared, soft-type",18,4/1/2019
172734,sr_legacy_food,"Cookies, oatmeal, commercially prepared, special dietary",18,4/1/2019
174960,sr_legacy_food,"Cookies, oatmeal, dry mix",18,4/1/2019
172807,sr_legacy_food,"Cookies, oatmeal, prepared from recipe, without raisins",18,4/1/2019
171865,sr_legacy_food,"Cookies, oatmeal, reduced fat",18,4/1/2019
174961,sr_legacy_food,"Cookies, oatmeal, refrigerated dough",18,4/1/2019
174962,sr_legacy_food,"Cookies, oatmeal, refrigerated dough, baked",18,4/1/2019
333008,foundation_food,"Cookies, oatmeal, soft, with raisins",18,4/1/2019
174963,sr_legacy_food,"Cookies, oatmeal, with raisins",18,4/1/2019
174965,sr_legacy_food,"Cookies, peanut butter sandwich, regular",18,4/1/2019
174969,sr_legacy_food,"Cookies, peanut butter sandwich, special dietary",18,4/1/2019
172727,sr_legacy_food,"Cookies, peanut butter, commercially prepared, regular",18,4/1/2019
172728,sr_legacy_food,"Cookies, peanut butter, commercially prepared, soft-type",18,4/1/2019
171843,sr_legacy_food,"Cookies, peanut butter, commercially prepared, sugar free",18,4/1/2019
174964,sr_legacy_food,"Cookies, peanut butter, prepared from recipe",18,4/1/2019
172729,sr_legacy_food,"Cookies, peanut butter, refrigerated dough",18,4/1/2019
172730,sr_legacy_food,"Cookies, peanut butter, refrigerated dough, baked",18,4/1/2019
339937,survey_fndds_food,"Cookies, Puerto Rican (Mantecaditos polvorones)",,4/1/2019
174966,sr_legacy_food,"Cookies, raisin, soft-type",18,4/1/2019
174968,sr_legacy_food,"Cookies, shortbread, commercially prepared, pecan",18,4/1/2019
174967,sr_legacy_food,"Cookies, shortbread, commercially prepared, plain",18,4/1/2019
174087,sr_legacy_food,"Cookies, shortbread, reduced fat",18,4/1/2019
174088,sr_legacy_food,"Cookies, sugar wafer, chocolate-covered",18,4/1/2019
174970,sr_legacy_food,"Cookies, sugar wafer, with creme filling, sugar free",18,4/1/2019
172736,sr_legacy_food,"Cookies, sugar wafers with creme filling, regular",18,4/1/2019
174971,sr_legacy_food,"Cookies, sugar, commercially prepared, regular (includes vanilla)",18,4/1/2019
174972,sr_legacy_food,"Cookies, sugar, refrigerated dough",18,4/1/2019
172735,sr_legacy_food,"Cookies, sugar, refrigerated dough, baked",18,4/1/2019
172737,sr_legacy_food,"Cookies, vanilla sandwich with creme filling",18,4/1/2019
171868,sr_legacy_food,"Cookies, vanilla sandwich with creme filling, reduced fat",18,4/1/2019
174974,sr_legacy_food,"Cookies, vanilla wafers, higher fat",18,4/1/2019
174973,sr_legacy_food,"Cookies, vanilla wafers, lower fat",18,4/1/2019
344436,survey_fndds_food,Cordial or liqueur,,4/1/2019
344437,survey_fndds_food,"Cordial or liqueur, coffee flavored",,4/1/2019
169997,sr_legacy_food,"Coriander (cilantro) leaves, raw",11,4/1/2019
343870,survey_fndds_food,Corn and canola oil,,4/1/2019
343755,survey_fndds_food,"Corn and sweet potatoes, baby food, strained",,4/1/2019
344310,survey_fndds_food,Corn beverage,,4/1/2019
170289,sr_legacy_food,"Corn bran, crude",20,4/1/2019
340575,survey_fndds_food,Corn Chex,,4/1/2019
338708,survey_fndds_food,Corn dog (frankfurter or hot dog with cornbread coating),,4/1/2019
173345,sr_legacy_food,"Corn dogs, frozen, prepared",22,4/1/2019
340577,survey_fndds_food,"Corn flakes, Kellogg's",,4/1/2019
340576,survey_fndds_food,"Corn flakes, NFS",,4/1/2019
339728,survey_fndds_food,"Corn flour patty or tart, fried",,4/1/2019
169694,sr_legacy_food,"Corn flour, masa, enriched, white",20,4/1/2019
169696,sr_legacy_food,"Corn flour, masa, unenriched, white",20,4/1/2019
168921,sr_legacy_food,"Corn flour, whole-grain, blue (harina de maiz morado)",20,4/1/2019
169748,sr_legacy_food,"Corn flour, whole-grain, white",20,4/1/2019
170290,sr_legacy_food,"Corn flour, whole-grain, yellow",20,4/1/2019
169695,sr_legacy_food,"Corn flour, yellow, degermed, unenriched",20,4/1/2019
169749,sr_legacy_food,"Corn flour, yellow, masa, enriched",20,4/1/2019
343573,survey_fndds_food,Corn fritter,,4/1/2019
168920,sr_legacy_food,"Corn grain, white",20,4/1/2019
170288,sr_legacy_food,"Corn grain, yellow",20,4/1/2019
343869,survey_fndds_food,Corn oil,,4/1/2019
339729,survey_fndds_food,"Corn pone, baked",,4/1/2019
339730,survey_fndds_food,"Corn pone, fried",,4/1/2019
340713,survey_fndds_food,Corn Pops,,4/1/2019
170492,sr_legacy_food,"Corn pudding, home prepared",11,4/1/2019
340578,survey_fndds_food,Corn Puffs,,4/1/2019
343648,survey_fndds_food,Corn relish,,4/1/2019
343696,survey_fndds_food,"Corn soup, cream of, prepared with milk",,4/1/2019
343697,survey_fndds_food,"Corn soup, cream of, prepared with water",,4/1/2019
343951,survey_fndds_food,"Corn syrup, light or dark",,4/1/2019
343432,survey_fndds_food,"Corn with peppers, red or green, cooked, fat added in cooking, NS as to type of fat",,4/1/2019
343431,survey_fndds_food,"Corn with peppers, red or green, cooked, fat not added in cooking",,4/1/2019
343434,survey_fndds_food,"Corn with peppers, red or green, cooked, made with butter",,4/1/2019
343435,survey_fndds_food,"Corn with peppers, red or green, cooked, made with margarine",,4/1/2019
343433,survey_fndds_food,"Corn with peppers, red or green, cooked, made with oil",,4/1/2019
343430,survey_fndds_food,"Corn with peppers, red or green, cooked, NS as to fat added in cooking",,4/1/2019
169218,sr_legacy_food,"Corn with red and green peppers, canned, solids and liquids",11,4/1/2019
342987,survey_fndds_food,"Corn, cooked, from canned, NS as to color, fat added in cooking, NS as to type of fat",,4/1/2019
342983,survey_fndds_food,"Corn, cooked, from canned, NS as to color, fat not added in cooking",,4/1/2019
342998,survey_fndds_food,"Corn, cooked, from canned, NS as to color, made with butter",,4/1/2019
342999,survey_fndds_food,"Corn, cooked, from canned, NS as to color, made with margarine",,4/1/2019
342997,survey_fndds_food,"Corn, cooked, from canned, NS as to color, made with oil",,4/1/2019
342979,survey_fndds_food,"Corn, cooked, from canned, NS as to color, NS as to fat added in cooking",,4/1/2019
343577,survey_fndds_food,"Corn, cooked, from canned, with cream sauce, made with milk",,4/1/2019
342985,survey_fndds_food,"Corn, cooked, from fresh, NS as to color, fat added in cooking, NS as to type of fat",,4/1/2019
342981,survey_fndds_food,"Corn, cooked, from fresh, NS as to color, fat not added in cooking",,4/1/2019
342992,survey_fndds_food,"Corn, cooked, from fresh, NS as to color, made with butter",,4/1/2019
342993,survey_fndds_food,"Corn, cooked, from fresh, NS as to color, made with margarine",,4/1/2019
342991,survey_fndds_food,"Corn, cooked, from fresh, NS as to color, made with oil",,4/1/2019
342977,survey_fndds_food,"Corn, cooked, from fresh, NS as to color, NS as to fat added in cooking",,4/1/2019
343575,survey_fndds_food,"Corn, cooked, from fresh, with cream sauce, made with milk",,4/1/2019
342986,survey_fndds_food,"Corn, cooked, from frozen, NS as to color, fat added in cooking, NS as to type of fat",,4/1/2019
342982,survey_fndds_food,"Corn, cooked, from frozen, NS as to color, fat not added in cooking",,4/1/2019
342995,survey_fndds_food,"Corn, cooked, from frozen, NS as to color, made with butter",,4/1/2019
342996,survey_fndds_food,"Corn, cooked, from frozen, NS as to color, made with margarine",,4/1/2019
342994,survey_fndds_food,"Corn, cooked, from frozen, NS as to color, made with oil",,4/1/2019
